id,name,type,city,rating,popularity,tags,description
67,东方明珠广播电视塔,景区,上海,3.67,41,城市地标;夜景观光;摄影打卡;文化街区,东方明珠广播电视塔是上海最经典的城市地标，也是无数人认识上海的第一眼画面。乘坐高速电梯只需四十秒就能到达二百六十三米高的主观光层，透过全景玻璃窗俯瞰陆家嘴的摩天楼群和蜿蜒的黄浦江，那种震撼感无可替代。最让人心跳加速的是悬在半空的太空舱——三百五十米高处的球体观光层脚下是透明玻璃地板，往下一看汽车像蚂蚁一样爬行，胆小的人还真得鼓起勇气才敢迈步。塔底的上海城市历史发展陈列馆被很多人忽略，里面用蜡像和场景还原了老上海的街巷生活，绝对是意外的惊喜。建议傍晚登塔，从白天看到日落再到夜景一张票看三种风景。东方明珠门票二百二十元含三个球体，塔底的上海城市历史发展陈列馆用蜡像还原老上海街巷生活。趁着假期来这里走走吧，这里的风景和故事一定会让你不虚此行。
68,豫园,景区,上海,3.36,71,园林赏花;摄影打卡,豫园是藏在上海老城厢里的一座明代私家园林，距今已有四百多年历史，亭台楼阁假山流水精巧别致，被园林家誉为东南名园冠。走进园门你很难相信自己正身处上海最繁华的市中心——点春堂的飞檐翘角映着翠竹，玉华堂前那块玲珑剔透的太湖石玉玲珑是江南三大名石之一，据说在石下焚香烟会从每一个孔洞中袅袅升起堪称奇观。逛完豫园别急着走，紧邻的豫园老街和城隍庙小吃广场热闹非凡——南翔小笼包要排长队但咬开那一口滚烫的汤汁绝对值得等待；宁波汤团松月楼素菜包五香豆每一样都是老上海的味道。元宵节期间豫园的灯会美到了极致，九曲桥被万千彩灯装点人流如织年味满溢。豫园门票三十元，建议搭配城隍庙安排半日游。南翔小笼包必尝元宵灯会美到极致。
69,上海迪士尼度假区,景区,上海,3.02,11,主题乐园;亲子休闲,上海迪士尼度假区是造梦工厂在中国的完美落地，每个角落都散发着让人忘记年龄的魔法。走进米奇大街你立刻被欢快的音乐和五彩斑斓的建筑包围，奇幻童话城堡在阳光下熠熠生辉。创极速光轮的摩托车式过山车绝对是肾上腺素爱好者的首选，在光影隧道中穿梭的体验炫酷到尖叫。加勒比海盗沉落宝藏之战则是视觉盛宴的巅峰，裸眼3D的沉浸效果让人分不清真实与虚幻。别错过晚上的奇梦之光幻影秀，城堡上投射的动画与烟花交相辉映，每一秒都是绝美的画面。建议下载官方App实时查看排队时间，利用单人通道能省下大把时间。带孩子的家庭务必租一辆童车，园区很大小脚丫走不了那么远。在这里你可以理直气壮地做一天孩子。迪士尼门票四百七十五元起，下载官方App抢预约等候卡，烟花秀晚上八点半开始，让人忘记年龄。
70,南京路步行街,景区,上海,4.7,54,古镇街区;夜景观光;美食街区;文化街区,南京路步行街是中华第一商业街，也是上海最繁华的城市橱窗。从人民广场一路走到外滩，这条一千多米长的步行街上永安百货先施公司新世界等百年老店与现代购物中心并肩而立，历史的厚重与时髦的前卫在这里握手言和。走在路上铛铛车的铃声叮当作响，满载着游客缓缓驶过让人有一种穿越到民国电影的错觉。沈大成的双酿团和条头糕是地道上海甜点，泰康食品店的万年青饼干是老上海人的童年记忆。建议傍晚来既能看白天的繁华又能等华灯初上的璀璨——十里南京路的夜景是上海最经典的画面之一。走累了就在路边的长椅上坐坐看看来往的行人。南京路步行街免费开放，沈大成双酿团和条头糕是地道上海甜点，泰康食品万年青饼干是老上海童年记忆。趁着假期来这里走走吧，这里的风景和故事一定会让你不虚此行。
71,朱家角古镇,景区,上海,4.36,84,古镇街区;摄影打卡,朱家角古镇是上海近郊最有水乡韵味的古镇，素有上海威尼斯的美誉。放生桥是古镇的标志，五孔石拱桥横跨漕港河，站在桥顶望去两岸的粉墙黛瓦倒映在碧水中，乌篷船悠悠划过像一幅活着的江南水墨画。钻进北大街的狭窄小巷，粽叶的清香和扎肉的味道在空气中交织——阿婆肉粽一个管饱，扎肉的肥瘦相间入口即化。课植园是古镇最大的私家花园，中西合璧的布局颇为独特，园内的藏书楼和戏台精致典雅。建议你坐一程乌篷船，船娘一边摇橹一边唱几句吴侬软语的小调这才是水乡的灵魂。不必刻意规划路线，在朱家角迷路本身就是一种乐趣。朱家角古镇免费进入，内部景点联票六十元，建议坐乌篷船感受水乡韵味，迷路本身就是一种乐趣。趁着假期来这里走走吧，这里的风景和故事一定会让你不虚此行。
72,上海博物馆,景区,上海,3.98,24,博物展馆;摄影打卡,上海博物馆是了解中华文明不可错过的一站，也是中国最顶级的古代艺术博物馆之一。馆藏文物一百余万件，其中青铜器书法绘画和陶瓷的收藏堪称世界一流。青铜馆里的大克鼎是镇馆之宝，铭文和纹饰的精美程度让人对着它发呆半小时也不为过。书画馆里王羲之的上虞帖真迹安静地躺在展柜中，面对它时你会感受到穿越千年的目光交汇。少数民族工艺馆展示了祖国各地的服饰和器物，色彩斑斓琳琅满目。更贴心的是上博的常设展览全部免费开放只需提前预约。建议从四楼开始往下逛能避开一楼的人流。租一台导览器能让你在文物面前不再只是外行看热闹。上海博物馆免费开放周一闭馆，建议从四楼往下逛避开人流，导览器助你从外行看热闹变成懂行看门道。趁着假期来这里走走吧，这里的风景和故事一定会让你不虚此行。
73,上海中心大厦观光厅,景区,上海,3.68,41,城市地标;夜景观光,上海中心大厦观光厅位于中国第一高楼的一百一十八层，高五百四十六米，是俯瞰上海全景的终极之选。那部每秒十八米的高速电梯堪称时光隧道，不到一分钟就把你送到了云层之上。走出电梯的一刹那，你会在五百多米的高空遇见一个天空之城——透明的玻璃幕墙让你三百六十度无死角俯瞰上海的每一个角落，黄浦江的S形弯道尽收眼底。最刺激的是悬浮在空中的阻尼器观光区，脚下就是那个镇楼神器搭配灯光秀科技感爆棚。天气晴朗时能见度可达三十公里以上，远眺崇明岛隐约可见。强烈建议你日落前一小时登楼，看着夕阳把魔都染成金橙色再慢慢看城市灯火亮起——这个从日到夜的转换过程是上海中心送给你最奢侈的礼物。上海中心观光厅门票一百八十元，建议日落前一小时登楼看着夕阳把魔都染成金橙色，最奢侈的视觉享受。
74,解放碑步行街,景区,重庆,3.37,71,古镇街区;夜景观光;美食街区;文化街区,解放碑步行街是重庆这座山城的心脏，也是中国第一条商业步行街。高二十七点五米的解放碑矗立在街心，碑上人民解放纪念碑七个大字记载着抗战胜利的荣光。围绕解放碑四周的摩天大楼鳞次栉比，奢侈品店老字号火锅街头小吃和文艺书店奇妙共存。这里的姑娘漂亮又直爽，让逛街这件事变得赏心悦目。来解放碑一定要吃一顿地道的重庆火锅，随便钻进一家开了十几年的小店，红油翻滚间花椒和辣椒的香气直冲鼻腔，毛肚七上八下鸭肠涮到微卷，一口下去就能理解重庆人为什么这么热爱生活。夜景更是绝杀，霓虹交错人潮涌动，洪崖洞的金色光芒在不远处闪烁，解放碑的夜是魔幻重庆最没有睡意的一面。解放碑步行街全天开放，较场口夜市是吃夜宵的好去处，老火锅人均六十元吃到撑，霓虹夜景更是绝杀。
75,洪崖洞民俗风貌区,景区,重庆,3.03,11,古镇街区;夜景观光;自然山水,洪崖洞是重庆最具魔幻现实主义色彩的地方，十一层吊脚楼依山而建，每一层出去都是一条不同的街道——从一楼的滨江路到十一楼的沧白路，你以为在一楼其实在顶楼，这种立体城市的体验会让每个初来者目瞪口呆。夜幕降临后洪崖洞的建筑被金黄色的灯光全部点亮，层层叠叠的屋檐在灯影中宛如千与千寻中的汤屋，美得不真实。站在千厮门大桥上望去，洪崖洞的倒影在嘉陵江中摇曳，对岸的江北嘴霓虹璀璨，这画面已经成了重庆最出圈的城市名片。里面的美食街有各种重庆特色小吃：酸辣粉糍粑豆花烤脑花，每一口都是山城的味道。建议晚上七八点来正好看亮灯，之后过桥到江北嘴看对岸全景，快门根本停不下来。洪崖洞免费进入亮灯时间晚上七点半，建议从十一楼往下逛更省力。美食街酸辣粉糍粑豆花都是山城味道。
76,磁器口古镇,景区,重庆,4.7,54,古镇街区;摄影打卡,磁器口古镇是重庆最有民国风情的老街，始建于宋真宗年间因盛产瓷器而得名。石板路被百年来的脚步磨得光滑发亮，两旁的木楼挂着红灯笼，空气中弥漫着火锅底料和麻花的香味。陈麻花是磁器口的第一名片，门口永远排着长队——刚出锅的麻花又酥又脆，甜味和麻辣味各来半斤一吃就停不下来。宝轮寺藏在老街深处，从寺前广场可以俯瞰嘉陵江的壮阔江景。最有意思的是那些窄得只容一人通过的巷弄，聚森茂和美和巷里藏着无数手作工坊，画糖画的捏面人的做手工银饰的每个角落都是惊喜。建议避开周末白天的人潮，清晨或平日傍晚来坐在江边茶馆喝一碗盖碗茶看江船来来往往，那份安逸才是磁器口最打动人的地方。磁器口免费进入陈麻花可以试吃后购买，建议清晨或傍晚来坐在江边茶馆喝盖碗茶，那份安逸最动人。
77,武隆喀斯特旅游区,景区,重庆,4.37,84,自然山水;摄影打卡,武隆喀斯特旅游区是被联合国教科文组织列入世界自然遗产的地质奇观，也是变形金刚4和满城尽带黄金甲的取景地。天生三桥是这里的皇冠明珠——天龙桥青龙桥黑龙桥三座天然石桥横跨在幽深的峡谷之上，桥高都在二百米以上，站在桥底仰头望去天空被压缩成了一条细长的蓝色缝隙，人如蝼蚁般渺小。天坑底部的古驿站在雾气中若隐若现，仿佛随时会走出一队古装侠客。龙水峡地缝则是另一番景象，两岸峭壁如刀劈斧削谷底溪流潺潺，走在栈道上水雾扑面凉意沁人心脾。建议先游天生三桥再走地缝全程需要大半天。别忘了尝尝武隆的羊肉汤锅，高山放养的黑山羊肉质鲜嫩，一口汤就能驱散所有疲惫。武隆天生三桥门票九十五元，建议报一日游团从重庆市区出发。黑山羊肉汤锅肉质鲜嫩一口汤驱散疲惫。
78,大足石刻,景区,重庆,3.99,24,石窟艺术;摄影打卡,大足石刻是世界文化遗产中闪耀着中国晚期石窟艺术巅峰之光的存在，始凿于初唐历经晚唐五代至两宋达到极盛。宝顶山的巨型摩崖造像是精华所在——千手观音的一千零七只手像孔雀开屏般在崖壁上展开，每只手的姿态各不相同，贴金的彩绘历经八百余年依旧光彩夺目。六道轮回图以简洁有力的画面讲述佛教的因果法则，牧牛图则用十个生动的场景比喻修心的过程，生活气息扑面而来。北山的转轮经藏窟被誉为宋代造像之绝品，菩萨的衣纹如水般流畅面容慈祥中带着人间温度。大足石刻最动人之处在于它的世俗化——佛像不只在云端也在人间。建议请一位讲解员，那些刻在石头上的故事有人讲出来才会真正走进心里。大足石刻门票一百二十元宝顶山北山联票，建议请讲解员让石刻故事走进心里。佛像不只在云端也在人间。
79,长江三峡重庆段,景区,重庆,3.69,41,自然山水;湖泊湿地;登山徒步,长江三峡重庆段集中了瞿塘峡的雄巫峡的秀西陵峡的险，是万里长江最壮美的篇章。乘一艘游轮从朝天门出发，江水在这里与嘉陵江交汇清浊分明，形成一道奇妙的鸳鸯锅景观。瞿塘峡最短但最雄伟，夔门两岸赤甲山和白盐山如两扇巨门夹峙大江，十元人民币背面的风景就在你眼前变成现实。巫峡以神女峰闻名，十二峰中神女峰最美云雾缭绕时宛如仙子下凡。船行其间两岸青山如屏，李白两岸猿声啼不住轻舟已过万重山的意境扑面而来。建议选四天三晚的游轮行程，甲板上看日出日落是最享受的事。带上一颗放空的心——三峡的山水是对都市人最好的治愈。三峡游轮三日游约一千五百元起，建议选四天三晚更从容。甲板看日出日落，山水是对都市人最好的治愈。趁着假期来这里走走吧，这里的风景和故事一定会让你不虚此行。
80,李子坝轻轨穿楼观景平台,景区,重庆,3.37,71,城市地标;文化街区,李子坝轻轨穿楼是重庆最不可思议的城市景观之一，轻轨二号线每天就在这栋居民楼里钻进钻出，仿佛这座城市在跟地球引力开玩笑。站在李子坝正街的观景平台上抬头看，一列列轻轨列车从六楼穿墙而过——你第一反应一定是揉眼睛确认自己没有看错。这个设计并非为了猎奇，而是重庆特有的山地地形决定了轨道交通必须因地制宜。观景平台永远挤满了举着手机的人们，每当列车进楼几十台快门同时响起的声音本身就是一种奇观。如果你也想拍一段轻轨进嘴的视频，记得在对面的单轨爱好者观景台找好角度。拍完之后去旁边的三层马路走一走，沿途的抗战遗址和文艺小店让这条路线既出片又有深度。重庆的魔幻从李子坝开始。李子坝观景台免费开放，建议先到观景台拍轻轨穿楼再去三层马路逛一逛，沿途抗战遗址和文艺小店有深度。
81,南山一棵树观景台,景区,重庆,3.03,11,城市地标;夜景观光;自然山水;登山徒步,南山一棵树观景台是欣赏重庆夜景的绝佳位置，没有之一。站在海拔四百多米的观景台上，渝中半岛像一艘巨轮停泊在两江交汇处，万家灯火层层叠叠地从江面一直延伸到天际线，重庆的小香港美誉在这里得到了最完美的诠释。夕阳西下时江水被染成一片金红色，等到夜幕完全降临城市的灯光次第亮起，那种从黄昏到黑夜的转变过程美得让人屏息。观景台分为室内和露天两层，露天的视野更开阔但冬天风大记得带件外套。下面的半山腰有一家枇杷园火锅，边吃火锅边赏夜景是重庆人的终极浪漫。建议晚餐后过来，九点左右夜景最美——手机里的照片多得装不下。一棵树观景台门票三十元，建议晚上八点上山夜景最美，枇杷园火锅边吃边赏景是重庆人的终极浪漫。趁着假期来这里走走吧，这里的风景和故事一定会让你不虚此行。
82,承德避暑山庄,景区,承德,4.7,54,世界遗产;皇家古迹;自然山水;登山徒步,承德避暑山庄是世界上最大的皇家园林，面积是颐和园的两倍故宫的八倍，曾是清朝皇帝夏季避暑和处理政务的夏宫。整座山庄浓缩了中国的山水——南方的烟雨楼仿嘉兴南湖而建，金山亭的意境取自镇江金山寺，西北部的草原区则模拟了蒙古大漠的辽阔。湖区是山庄的精髓，湖面被堤岛分割成多个小湖，垂柳依依荷香阵阵，盛夏时节温度比北京低四五度，名副其实的避暑胜地。外八庙散落在山庄周围，普陀宗乘之庙仿布达拉宫而建，普宁寺大乘之阁供奉着世界最大的木雕千手千眼观音高二十七米气势恢宏。建议至少留出整整一天，上午逛山庄下午看外庙晚上再尝宫廷菜。避暑山庄门票旺季一百三十元淡季九十元，建议安排一天时间慢慢逛，普宁寺木雕千手观音高二十七米气势恢宏。
83,山海关,景区,秦皇岛,4.38,85,长城边关;自然山水;登山徒步,山海关是明长城的东部起点，素有天下第一关的美誉。站在高大的箭楼上，天下第一关的巨匾高悬城门字迹苍劲雄浑。登上城楼极目远眺，燕山山脉自西蜿蜒而来，渤海在东方波光粼粼，长城如巨龙探海般伸入大海——老龙头是万里长城中唯一一段入海的部分，海浪拍打着城墙根基那种苍凉与壮美无法用语言形容。山海关古城内还有王家大院钟鼓楼等古迹值得一探。这里的四条包子是当地名吃，皮薄馅大配上一碗小米粥简单却满足。建议爬完长城后到老龙头附近的海滩走走，赤脚踩在细沙上面朝大海，身后是六百年的烽火边关——这种时空交错的体验是山海关独有的魅力。山海关门票四十元老龙头五十元联票八十元更划算，赤脚走在老龙头沙滩上面朝大海身后是六百年边关。
84,北戴河海滨,景区,秦皇岛,4.0,24,海岛海滨;摄影打卡,北戴河海滨是闻名遐迩的中国避暑胜地，也是新中国领导人夏天办公的夏都。这里的沙滩细腻平缓海水清浅，鸽子窝公园是看日出的首选之地——清晨五点站在鹰角亭上看着太阳从海平面上跳出来的那一刻，整个天空被染成绯红和金色交织的油画，海面上万鸟齐飞的景象更是让人难忘。老虎石海上公园有巨大的礁石散落在海滩上，退潮时可以赶海捉小螃蟹。联峰山是北戴河的制高点，登顶后山海景观尽收眼底。建议租一辆自行车沿着海岸线骑行，海风拂面一路经过各种风格的老别墅——林彪楼张学良楼每一栋都有历史故事。九十月份的秋日海边宁静宜人，海鲜正当季。北戴河鸽子窝公园二十五元适合看日出，联峰山二十五元适合俯瞰全景，九十月份海鲜正当季皮皮虾梭子蟹肥美。
85,野三坡百里峡,景区,保定,3.69,41,自然山水;登山徒步,野三坡百里峡被称为天下第一峡，三条峡谷总长一百零五华里，是华北地区最壮观的嶂谷地貌。走进海棠峪两侧峭壁如刀削般直插云霄，最窄处的一线天仅容一人侧身通过。老虎嘴是一面弧形悬崖形成的天然圆洞，抬头望去崖壁纹理如巨虎张口，大自然的鬼斧神工令人惊叹。溪水在谷底流淌水声清脆，盛夏时节谷内温度仅十几摄氏度，是京津冀人私藏的避暑天堂。天梯栈道两千八百级台阶沿崖壁而上，台阶上刻着从公元前到现在的年份纪年，爬一级就是走过了十年。春天满谷海棠花开，秋天的红叶把整个山谷装点得五彩斑斓。野三坡的烤全羊和柴鸡炖蘑菇是标配。百里峡门票一百元，建议穿防滑鞋带外套峡谷内比外面低十度。天梯栈道台阶上刻着年份纪年爬一级走过十年。
86,白洋淀,景区,保定,3.38,72,湖泊湿地;摄影打卡,白洋淀是华北平原最大的淡水湖，三百多平方公里水域星罗棋布，三千多条沟壕纵横交错，是名副其实的华北之肾。乘一艘小木船穿行在芦苇荡中，两米高的芦苇在风中沙沙作响，水道弯弯曲曲仿佛没有尽头——当年雁翎队就是在这片芦苇荡里神出鬼没打击日寇的。盛夏时节荷花大观园的千亩荷塘花开正盛，粉色白色黄色的荷花铺天盖地，荷香随风飘散坐在观荷台上可以发一整天的呆。水村是白洋淀的灵魂，炊烟袅袅村民们划着小船出门撒网捕鱼，日子过得悠闲自在。尝尝全鱼宴和咸鸭蛋——鸭蛋蛋黄流油配一碗玉米粥简单却销魂。秋天芦苇金黄螃蟹肥美，落日如画。白洋淀门票四十元船票另算，秋天的白洋淀芦苇金黄螃蟹肥美落日如画，咸鸭蛋蛋黄流油配玉米粥简单销魂。
87,西柏坡纪念馆,景区,石家庄,3.04,12,博物展馆;红色教育,西柏坡纪念馆是中国革命史上最重要的红色地标之一，被誉为新中国从这里走来。这个太行山脚下不起眼的小村庄，曾是中共中央解放全中国的最后一个农村指挥所——毛泽东和他的战友们在这里指挥了三大战役，召开了具有历史意义的七届二中全会。走进中共中央旧址大院，土坯房木门窗简陋的办公桌椅，条件之艰苦让人难以想象国家的最高指挥机关曾经在这里运转。军委作战室只有四间平房墙上挂着巨幅地图，毛朱周三位伟人就在这张地图前决定了中国的命运。西柏坡纪念馆内丰富的文物和蜡像场景还原了那段波澜壮阔的岁月。岗南水库碧波万顷与红色旧址交相辉映。来这里不仅是参观更是一次心灵的洗礼。西柏坡纪念馆免费开放需预约，建议上午来参观全程约三小时。岗南水库碧波万顷与红色旧址交相辉映。
88,娲皇宫,景区,邯郸,4.71,55,宗教名胜;摄影打卡,娲皇宫是中国规模最大时间最早祭祀女娲的古建筑群，坐落在邯郸涉县中皇山的悬崖峭壁之上，被誉为华夏祖庙。最令人叹为观止的是娲皇阁——整个楼阁依靠九根铁索悬挂在陡峭的崖壁上，当地人称之为吊庙，当你真正站在它面前时那种悬空而立的视觉冲击力让你的心都提到了嗓子眼。传说这里就是女娲抟土造人炼石补天的地方，每年农历三月初一到十八的娲皇庙会四面八方的香客络绎不绝山道上人山人海。山崖上保存着北齐时期的摩崖刻经，六部经文十三万余字的石刻堪称艺术瑰宝。建议登上娲皇阁顶层俯瞰整个山谷，春日的山花烂漫和秋天的层林尽染都让人心旷神怡。来娲皇宫敬的不只是一尊神，更是对生命和创造力的永恒敬意。娲皇宫门票六十元，建议春秋季来气候宜人。登上娲皇阁顶层俯瞰山谷，山花烂漫和层林尽染都让人心旷神怡。
89,赵州桥,景区,石家庄,4.39,85,工程奇观;摄影打卡,赵州桥是全世界现存最古老保存最完整的石拱桥之一，距今已有一千四百多年，比欧洲类似的石拱桥早了整整七个世纪。站在桥头你很难不被它的优雅震撼——一个大拱横跨洨河两端各有两个小拱，既减轻了桥身重量又增加了泄洪能力，被桥梁专家称为结构美学与工程智慧的完美统一。桥面的石板被千年来的人马车轮磨得光滑如镜，栏板和望柱上的精美雕刻——蛟龙饕餮竹叶——虽经千年风雨依然清晰可见。当年李春设计这座桥的时候一定不会想到他的作品会在课本里被一代代人传颂。桥下的洨河水悠悠流淌，两岸柳树垂荫如盖，在桥边小坐你触碰的不只是一座桥而是隋唐的温度。赵州离石家庄不远，顺道还能尝尝赵州雪梨皮薄汁多曾是贡品。赵州桥门票四十元，顺道可游正定古城看隆兴寺。桥边小坐触碰的不只是一座桥而是隋唐的温度。
90,平遥古城,景区,晋中,4.01,24,世界遗产;古镇街区;摄影打卡;文化街区,平遥古城是中国保存最为完好的四座古城之一，整座城池被联合国教科文组织列为世界文化遗产。走进古城青石板路被岁月打磨得泛着幽光，城墙巍峨完整六座城门守望了六百年的日出日落。最让人震撼的是那鳞次栉比的票号老店——日升昌是中国第一家现代银行，当年汇通天下的金融网络就从这条西大街辐射到全国。登上市楼俯瞰南大街，两旁的明清商铺旗幡招展仿佛下一秒就会走出一个穿着长衫的账房先生。县衙是保存最完整的古县衙之一，升堂审案的蜡像场景让人身临其境。一定要在古城的四合院民宿住一晚，在院子里喝碗平遥牛肉汤听着远处的梆子声入眠——这种穿越感多少钱都买不来。平遥古城通票一百二十五元三天有效，建议住一晚民宿感受古城夜景。日升昌是中国第一家现代银行汇通天下。
91,云冈石窟,景区,大同,3.7,42,世界遗产;石窟艺术,云冈石窟是世界文化遗产中保存最完整的北魏时期佛教石窟群，与敦煌莫高窟和龙门石窟并称中国三大石窟。绵延一公里的崖壁上四十五个主要洞窟五万九千多尊佛像静静注视着往来的人流。第五窟的释迦牟尼坐像高十七米，一只耳朵就有一人高，仰头望去佛的慈悲面容在光影中显得格外安详。第二十窟的露天大佛是云冈的名片，鼻梁高挺嘴角微扬，那神秘的微笑被称为东方蒙娜丽莎，站在它面前你会不自觉地安静下来。昙曜五窟是开凿最早气势最恢宏的一组，粗犷雄浑的造像透露出鲜卑民族的豪迈气概。建议至少留三个小时慢慢看，请一位专业讲解，那些佛像的衣纹手印和背光中的故事会让你对古人肃然起敬。云冈石窟门票一百二十元，建议请金牌讲解全程约三小时。春天的杏花映衬千年石窟是绝佳拍照时节。
92,五台山,景区,忻州,3.38,72,世界遗产;自然山水;宗教名胜;登山徒步,五台山是中国四大佛教名山之首，文殊菩萨的道场，也是世界五大佛教圣地之一。这里不是一座山而是一群山——五座主峰如莲台般耸立，台顶终年覆雪，即使在盛夏台怀镇的清晨也需要穿薄羽绒服。走进显通寺，这座东汉时期的古刹是中国最早的佛教寺院之一，铜殿金光灿灿无量殿全砖无梁结构巧夺天工。塔院寺的白塔在蓝天下洁白如雪，是五台山的地标。黛螺顶的一千零八十级台阶被称为大智路，虔诚的信徒三步一叩首登顶朝拜。清晨的五台山最动人——僧人们的早课声从寺院中传出，香烟袅袅晨光洒在金色的殿顶上，所有的烦恼都在这一刻烟消云散。别忘了尝尝五台山的素斋和台蘑炖菜，菌菇的鲜香回味无穷。五台山进山费一百三十五元，台怀镇住宿旺季需提前预订。清晨早课声从寺院传出香烟袅袅晨光洒在金色殿顶。
93,悬空寺,景区,大同,3.04,12,宗教名胜;摄影打卡,悬空寺是一座真正悬浮在空中的寺庙，建在恒山翠屏峰的悬崖峭壁之上距今已有一千五百多年。远远望去整个寺庙像一幅壁画贴附在九十度的绝壁上，十几根碗口粗的木柱斜撑着楼阁让人看得心惊肉跳——更神奇的是这些木柱并不完全承重，真正的支撑是嵌入山体深处的横梁也就是俗话说的墙内立柱。走进寺内楼阁之间靠栈道相连，走在上面脚下就是万丈深渊，需要一点胆量才能从容观赏。寺内供奉着佛道儒三教创始人，这种三教合一的格局在全国寺庙中绝无仅有。唐代诗仙李白来过之后在崖壁上留下壮观二字还在壮字上多加了一点表达他心中的震撼超出寻常。建议清晨来，第一缕阳光照在寺庙上时最有意境。悬空寺门票一百一十五元，建议上午来光线最好拍照最出片。寺内三教合一格局在全国寺庙中绝无仅有。
94,乔家大院,景区,晋中,4.72,55,自然山水;摄影打卡,乔家大院是山西晋商大院中最负盛名的一座，也是电视剧乔家大院和大红灯笼高高挂的取景地。走进这座在中堂，三进院落层层递进青砖灰瓦雕梁画栋，六院二十小院共三百一十三间房屋规模之大工艺之精令人叹为观止。每一扇门每一扇窗上的木雕都不重复——葡萄百子图寓意多子多福，喜鹊登梅象征喜上眉梢，晋商的精致和讲究渗透在每一块砖瓦之间。乔家兴盛两百年的秘密也能在这里找到答案——信字当头的经营哲学和严格的家规家训是乔致庸留下的最大财富。顶楼的俯瞰视角最能感受整座大院的气势。逛完后到附近吃点平遥碗托和莜面栲栳栳，山西面食让你念念不忘。乔家大院门票一百一十五元，建议搭配平遥古城安排两日游。信字当头的经营哲学是乔家兴盛两百年的秘密。
95,壶口瀑布山西侧,景区,临汾,4.4,85,自然山水;登山徒步,壶口瀑布是世界上最大的黄色瀑布，也是黄河上最壮观的段落。站在山西侧的观景台上你会被眼前的景象彻底震撼——滔滔黄河水在两岸峭壁的夹峙下骤然收窄，从三十多米高的断崖上倾泻而下发出震耳欲聋的轰鸣声，水雾腾空而起在阳光下幻化成绚丽的彩虹。黄河在咆哮这句话在这里不再是歌词，而是你亲身感受到的天地之力。最神奇的是瀑布底部的水底冒烟——激流撞击岩石后形成的水雾像烟雾一样弥漫在河面上，随风吹到脸上带着细密的水珠。春季桃花汛期间水量最大气势最为磅礴；冬季瀑布会部分结冰形成壮观的冰瀑奇景。建议穿上雨衣走到最靠近瀑布的位置——让黄河水拍打在身上的感觉会让你对母亲河有一种前所未有的亲近。壶口瀑布门票九十元，建议穿雨衣靠近水雾区拍照更出片。春季桃花汛水量最大冬季冰瀑壮观。黄河在咆哮是真实的天地之力。
96,雁门关,景区,忻州,4.01,25,长城边关;摄影打卡,雁门关是万里长城上最古老最险要的关隘之一，素有天下九塞雁门为首之称。这座雄关见证了两千多年的烽火岁月——战国时李牧在此镇守，汉代卫青霍去病从这里出击匈奴，北宋杨家将更是血洒雁门关外。登上关城铁门上的铜钉斑驳，城墙上的箭垛在风中沉默，你脚下的每一块砖石都可能被古代将士踩踏过。站在天险门上向北远眺，代县盆地尽收眼底塞外朔风扑面而来，杨六郎镇守三关的豪情在心里油然而生。镇边祠关帝庙雁塔都值得一看。最打动人的是那些散落在山谷中的古战场遗址——旌旗猎猎的场景虽不复存在但空气中似乎仍弥漫着战马嘶鸣的回响。自驾前往最方便，山路十八弯本身也是一道风景。雁门关门票九十元，建议自驾前往山路十八弯本身就是风景。镇边祠关帝庙雁塔都值得一看。空气中弥漫着战马嘶鸣的回响。
97,呼伦贝尔大草原,景区,呼伦贝尔,3.7,42,草原沙漠;边疆风情,呼伦贝尔大草原是中国保存最完好的天然草原，八万平方公里绿浪翻滚被称为牧草王国。当你的车驶出城市窗外的景色突然变成一片无垠的绿色直通天际的那一刻，你会忍不住叫出声来。蓝天低得仿佛伸手就能够到白云，羊群像珍珠一样散落在草场上，莫日格勒河在草原上蜿蜒流淌九曲十八弯，河水和蓝天白云一起倒映在水中美得像一张电脑桌面。最享受的莫过于骑上一匹蒙古马在草原上驰骋——风在耳边呼啸草在脚下飞掠，那种自由是你在城市里永远体验不到的。夜幕降临后蒙古包外的草原静谧无声，星空像钻石一样铺满整个天穹银河清晰可见。一定要尝尝手扒羊肉和奶茶，这里的羊肉没有膻味只有草原的清甜。建议七到八月来草最绿花最盛那达慕最热闹。呼伦贝尔草原最佳季节七到八月那达慕最热闹。骑蒙古马在草原驰骋风在耳边呼啸，自由的感觉在城市体验不到。
